ID,EDUCATION,MARITAL_STATUS,AGE,TOTAL_CHILDREN,INCOME,TOTAL_SPENDING,COUNTRY,DATE_ENROLLED,RECENCY,AMOUNT_WINES,AMOUNT_FRUITS,AMOUNT_MEAT,AMOUNT_FISH,AMOUNT_SWEET,AMOUNT_GOLD,DISC_PURCHASE,WEB_PURCHASE,CATALOG_PURCHASE,STORE_PURCHASE,WEBVISIT,CMP1,CMP2,CMP3,CMP4,CMP5,RESPONSE,COMPLAIN
10905,Bachelor's Degree,Together,69,2,42586.0,252,Spain,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0
8910,Bachelor's Degree,Together,69,2,42586.0,252,Spain,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,0
7349,Basic Education,Together,51,1,9722.0,103,Spain,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,1,0
7872,Doctorate Degree,Married,49,0,86836.0,557,Spain,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,0,1,1,0
4290,Bachelor's Degree,Married,52,1,30467.0,24,Canada,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0
7408,Doctorate Degree,Married,72,1,54549.0,233,South Africa,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0
9986,Bachelor's Degree,Together,42,1,19444.0,54,South Africa,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,1,0
8235,Master's Degree,Together,68,1,69245.0,843,South Africa,2014-01-24,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0,0
10949,Doctorate Degree,Divorced,61,0,72968.0,1958,Spain,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,1,0,0,0,0,1,0
7284,Bachelor's Degree,Married,71,3,48686.0,20,Spain,2013-12-04,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0
9529,Bachelor's Degree,Married,34,0,73687.0,1627,South Africa,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,1,0,0,0,0,1,0
9930,Doctorate Degree,Single,80,0,82716.0,1167,Canada,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0
10270,Master's Degree,Married,43,1,35523.0,66,Germany,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0
760,Doctorate Degree,Divorced,49,1,60554.0,811,South Africa,2013-08-09,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0
5519,Bachelor's Degree,Together,68,1,64090.0,797,South Africa,2013-08-07,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,1,0
232,Bachelor's Degree,Single,59,1,61559.0,530,Spain,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0
3009,Doctorate Degree,Widowed,62,0,71670.0,1766,Spain,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,0,1,1,1,0
6518,Doctorate Degree,Widowed,73,1,67680.0,606,Australia,2013-06-11,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,0
10669,Bachelor's Degree,Married,43,1,54386.0,470,Spain,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0
5682,Doctorate Degree,Single,71,1,64108.0,1099,Australia,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0
1570,Doctorate Degree,Together,73,1,69702.0,1039,Spain,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0
1497,Bachelor's Degree,Single,72,1,47958.0,407,South Africa,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0
9723,Bachelor's Degree,Married,64,1,67716.0,1016,Canada,2013-01-10,8,530,142,217,62,9,56,4,7,4,13,5,0,0,0,1,0,0,0
7261,Bachelor's Degree,Together,53,2,34600.0,318,Spain,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0
2452,Bachelor's Degree,Together,53,2,34600.0,318,Spain,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0
5621,Bachelor's Degree,Married,55,2,48752.0,316,Spain,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1,0
10995,Master's Degree,Married,36,1,15716.0,92,South Africa,2012-11-12,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,0,1
7373,Doctorate Degree,Divorced,72,2,46610.0,302,Australia,2012-10-29,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,1,0
5331,Bachelor's Degree,Married,47,0,74985.0,1869,Germany,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0
263,Doctorate Degree,Single,79,0,45576.0,145,Spain,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,0
4619,Doctorate Degree,Single,79,0,113734.0,277,Spain,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0
940,Bachelor's Degree,Single,37,1,57100.0,311,South Africa,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0
10084,Bachelor's Degree,Married,52,2,24434.0,50,India,2014-05-18,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0
6019,Doctorate Degree,Married,53,1,37126.0,72,Spain,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,0,0,1,0,0,1,0
1463,Bachelor's Degree,Single,66,2,45160.0,21,Australia,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0
6424,Bachelor's Degree,Together,47,1,33178.0,49,Spain,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0
8233,Master's Degree,Widowed,74,1,64866.0,556,Canada,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,0,0,1,0,0,0
1515,Master's Degree,Together,49,1,34176.0,28,Canada,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0
10855,Master's Degree,Single,56,1,50014.0,396,Spain,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0
10909,Bachelor's Degree,Married,76,0,92344.0,1899,Australia,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,0,0,1,0,1,0,0
3376,Master's Degree,Divorced,54,1,55282.0,235,Spain,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0
10232,Doctorate Degree,Divorced,61,1,48799.0,331,Spain,2013-11-05,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0
5547,Doctorate Degree,Married,42,0,84169.0,1919,Spain,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,0,0,1,1,1,0
8362,Doctorate Degree,Married,42,0,84169.0,1919,South Africa,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,0,0,1,1,1,0
3524,Master's Degree,Single,53,1,39763.0,167,Spain,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,0
10095,Doctorate Degree,Divorced,49,0,74165.0,1293,Canada,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0
8897,Bachelor's Degree,Single,59,2,42720.0,654,Germany,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,1,0
466,Bachelor's Degree,Married,80,0,65275.0,746,Spain,2013-04-03,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0
11025,Bachelor's Degree,Married,63,2,36443.0,138,Spain,2013-02-03,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0
2387,Master's Degree,Together,72,2,43776.0,275,South Africa,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,1,0
1618,Bachelor's Degree,Together,59,0,56046.0,692,Germany,2013-01-02,9,577,0,64,0,0,51,2,10,1,8,8,0,0,1,0,0,1,0
25,Bachelor's Degree,Married,66,1,65148.0,1115,Canada,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0
3277,Bachelor's Degree,Divorced,69,1,49431.0,365,Spain,2012-08-03,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0
8566,Doctorate Degree,Together,63,2,32583.0,9,Spain,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0
2634,Master's Degree,Single,45,1,16653.0,69,Spain,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,0
8036,Master's Degree,Together,53,2,26850.0,63,Spain,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0
8159,Bachelor's Degree,Married,56,2,51287.0,182,Spain,2014-04-01,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0
7628,Master's Degree,Married,51,1,43050.0,76,Spain,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0
9597,Bachelor's Degree,Married,55,0,73448.0,725,Canada,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0
1384,Basic Education,Married,32,1,17256.0,62,United States,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,0,0,1,0,0,0,0
10150,Bachelor's Degree,Single,63,0,86429.0,1449,South Africa,2013-11-21,10,464,28,873,29,18,37,0,7,4,7,2,1,0,0,0,0,1,0
3885,Doctorate Degree,Married,41,1,33569.0,63,Spain,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,0,0,1,0,0,1,0
11003,Master's Degree,Together,44,1,25130.0,50,Canada,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0
8026,Bachelor's Degree,Married,72,1,62998.0,463,Canada,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0
577,Master's Degree,Together,48,2,26907.0,22,Spain,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0
8702,Master's Degree,Together,48,2,26907.0,22,Australia,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0
5429,Doctorate Degree,Married,76,1,45579.0,183,Spain,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0
977,Bachelor's Degree,Together,67,1,47320.0,414,Canada,2013-08-01,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0
2793,Doctorate Degree,Divorced,48,1,70179.0,1034,South Africa,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0
1071,Doctorate Degree,Divorced,48,1,70179.0,1034,United States,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0
5074,Master's Degree,Married,38,1,28072.0,47,Canada,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0
2632,Bachelor's Degree,Married,70,2,50501.0,500,India,2013-06-18,10,297,0,38,13,0,152,7,5,4,4,6,0,0,1,0,0,1,0
6404,Bachelor's Degree,Together,55,3,58917.0,282,South Africa,2013-03-24,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0
10240,Bachelor's Degree,Together,75,0,69372.0,1381,Canada,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,0,0,1,1,1,0
2521,Master's Degree,Married,53,1,35178.0,59,Spain,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,0,0,1,0,0,1,0
4301,Master's Degree,Married,53,1,35178.0,59,Australia,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,0,0,1,0,0,1,0
7381,Bachelor's Degree,Divorced,56,0,75693.0,1442,Spain,2012-12-06,10,797,153,293,72,97,30,1,11,4,6,4,1,0,0,1,1,1,0
2407,Bachelor's Degree,Married,42,0,69109.0,1555,United States,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,0,0,1,1,0
9064,Bachelor's Degree,Married,42,0,69109.0,1555,Spain,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,0,0,1,1,0
5067,Bachelor's Degree,Together,30,0,80134.0,1378,Spain,2014-02-14,11,966,26,282,52,26,26,1,2,7,11,5,1,1,0,1,1,0,0
10281,Bachelor's Degree,Divorced,54,1,64713.0,602,Australia,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,1,0
11191,Bachelor's Degree,Divorced,38,0,41411.0,139,Spain,2013-12-07,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0
2552,Doctorate Degree,Single,69,3,55521.0,446,Spain,2013-10-22,11,416,0,26,0,0,4,9,6,3,6,7,0,0,0,1,0,1,0
6720,Master's Degree,Together,56,1,43795.0,492,Spain,2013-10-16,11,314,11,53,4,3,107,3,7,3,4,7,0,0,0,1,0,1,0
4557,Bachelor's Degree,Together,54,1,22070.0,67,South Africa,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0
1183,Master's Degree,Married,75,2,36408.0,22,Germany,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0
4186,Bachelor's Degree,Together,74,2,34026.0,76,Canada,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0
1419,Bachelor's Degree,Together,74,2,34026.0,76,Spain,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0
967,Bachelor's Degree,Married,48,2,46049.0,515,Spain,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,1,0
1048,Master's Degree,Married,52,1,35641.0,178,South Africa,2013-07-14,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,1,0
9262,Master's Degree,Together,40,0,32414.0,52,South Africa,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,0,0,1,0,0,0,0
3427,Doctorate Degree,Married,69,1,59821.0,734,South Africa,2013-04-12,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0
5892,Bachelor's Degree,Married,44,1,34968.0,221,South Africa,2013-04-10,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0
8911,Doctorate Degree,Married,57,1,56320.0,702,Spain,2013-04-08,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0
6606,Master's Degree,Married,55,1,70091.0,1161,Spain,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,0,0,1,0,0,0
2677,Bachelor's Degree,Together,68,1,46097.0,241,South Africa,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0
252,Doctorate Degree,Divorced,61,0,41003.0,601,South Africa,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0
9860,Bachelor's Degree,Together,65,1,44911.0,215,Spain,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0
1388,Bachelor's Degree,Single,49,1,33249.0,112,Australia,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0
979,Bachelor's Degree,Single,49,1,33249.0,112,Spain,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0
7494,Doctorate Degree,Divorced,74,2,42873.0,269,Canada,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0
10490,Doctorate Degree,Married,55,2,51039.0,417,Australia,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0
3403,Doctorate Degree,Together,66,1,78952.0,2092,Spain,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0
2715,Master's Degree,Divorced,58,2,29435.0,180,Canada,2012-08-06,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,1,0
4828,Bachelor's Degree,Divorced,70,1,79865.0,792,South Africa,2014-06-18,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0
92,Bachelor's Degree,Single,36,1,34176.0,89,Canada,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0
3312,Bachelor's Degree,Single,36,1,34176.0,89,India,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0
11176,Doctorate Degree,Together,54,1,65968.0,495,Canada,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0
1446,Master's Degree,Single,68,0,86424.0,1226,South Africa,2014-04-05,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0
9699,Bachelor's Degree,Divorced,58,1,67272.0,733,Spain,2013-12-21,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0
9790,Bachelor's Degree,Single,67,0,78499.0,1334,Canada,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4,0,0,0,0,1,1,0
2324,Bachelor's Degree,Together,52,1,77044.0,1065,Spain,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,0,0,1,0,0,0,0
5080,Bachelor's Degree,Single,31,0,70515.0,1258,Mexico,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1,0
4992,Master's Degree,Together,49,1,17459.0,69,Spain,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,1,0
7849,Doctorate Degree,Married,54,0,80336.0,1052,Spain,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0
4808,Bachelor's Degree,Married,68,0,15759.0,17,Spain,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0
10401,Master's Degree,Together,48,0,26326.0,18,Germany,2013-09-04,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,0,1
7793,Bachelor's Degree,Together,48,1,62061.0,800,Spain,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,0,0,1,0,0,0
9303,Bachelor's Degree,Married,48,1,5305.0,32,India,2013-07-30,12,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,0
6853,Master's Degree,Single,42,0,75777.0,1438,Australia,2013-07-04,12,712,26,538,69,13,80,1,3,6,11,1,0,0,0,1,1,1,0
7366,Master's Degree,Single,42,0,75777.0,1438,India,2013-07-04,12,712,26,538,69,13,80,1,3,6,11,1,0,0,0,1,1,1,0
9780,Master's Degree,Together,53,1,71499.0,795,Spain,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0
7573,Doctorate Degree,Single,46,1,31626.0,86,Germany,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,0,0,1,0,0,1,0
1379,Master's Degree,Together,32,0,42670.0,241,South Africa,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0
8923,Bachelor's Degree,Single,51,0,83917.0,1587,Spain,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,1,0
3547,Master's Degree,Together,55,1,41021.0,64,South Africa,2012-12-30,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,1,0
8707,Bachelor's Degree,Married,68,0,79456.0,1401,Spain,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,1,0
1891,Master's Degree,Divorced,44,0,78789.0,1754,Spain,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,1,0
6271,Doctorate Degree,Married,72,1,50870.0,63,Spain,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0
9635,Master's Degree,Married,41,0,35876.0,129,Spain,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0
9727,Bachelor's Degree,Married,67,0,23539.0,81,Canada,2014-02-28,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0
6205,Master's Degree,Single,57,1,32557.0,80,Canada,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,1,0
10681,Master's Degree,Married,54,1,62466.0,889,Spain,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0
5156,Master's Degree,Married,54,1,62466.0,889,Spain,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0
3050,Bachelor's Degree,Married,58,2,54198.0,235,Spain,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0
8164,Doctorate Degree,Married,46,0,82170.0,1908,South Africa,2013-11-25,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0
5626,Doctorate Degree,Single,60,0,61798.0,463,Spain,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0
7600,Basic Education,Single,32,1,15253.0,29,Canada,2013-10-28,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0
6406,Master's Degree,Married,36,0,78285.0,1427,Germany,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0
7002,Bachelor's Degree,Single,69,1,62535.0,398,Spain,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0
8234,Basic Education,Together,51,1,27190.0,18,Spain,2013-08-15,13,1,6,7,0,1,3,1,1,0,2,8,0,0,1,0,0,1,0
6116,Master's Degree,Married,56,1,48985.0,75,Spain,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0
291,Bachelor's Degree,Married,54,0,72940.0,981,South Africa,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0
8779,Master's Degree,Married,39,1,36145.0,172,United States,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,0,0,1,0,0,1,0
4931,Bachelor's Degree,Together,47,0,157146.0,1730,South Africa,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0
1650,Master's Degree,Married,64,0,81843.0,1643,Spain,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0
9701,Bachelor's Degree,Together,36,1,41883.0,312,Canada,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0
6431,Doctorate Degree,Married,60,2,45759.0,68,India,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0
10789,Doctorate Degree,Married,60,2,45759.0,68,Spain,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0
5302,Bachelor's Degree,Together,38,0,78394.0,1428,Spain,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1,0
4459,Bachelor's Degree,Single,35,1,30279.0,37,Spain,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0
10642,Bachelor's Degree,Single,35,1,30279.0,37,Spain,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0
9213,Bachelor's Degree,Widowed,54,1,31880.0,15,Spain,2012-10-31,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0
3678,Bachelor's Degree,Widowed,51,2,60208.0,656,Spain,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,0,0,1,0,1,0
3698,Bachelor's Degree,Together,41,0,78687.0,2130,Spain,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,0,0,1,1,0
5929,Doctorate Degree,Married,51,1,37401.0,48,Spain,2014-05-06,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0
10795,Doctorate Degree,Married,51,1,37401.0,48,India,2014-05-06,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0
4390,Bachelor's Degree,Together,70,1,75315.0,841,South Africa,2014-04-15,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0
9362,Bachelor's Degree,Single,59,1,69263.0,568,Canada,2014-03-05,14,492,5,32,13,5,21,1,9,1,7,6,0,0,0,1,0,0,0
1577,Bachelor's Degree,Married,78,0,78569.0,1736,Spain,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,0,0,1,1,0
4609,Doctorate Degree,Married,58,1,57705.0,486,Spain,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0
7143,Master's Degree,Together,69,1,74805.0,820,Spain,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0
1729,Doctorate Degree,Together,63,1,66426.0,1377,Spain,2013-10-02,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0
10664,Master's Degree,Widowed,75,1,51529.0,467,Spain,2013-09-07,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0
5029,Bachelor's Degree,Married,78,0,18100.0,14,Spain,2013-08-06,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,0
10507,Master's Degree,Divorced,47,1,59601.0,797,United States,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,0,0,1,0,0,0
3865,Master's Degree,Together,47,0,20981.0,73,Canada,2013-04-30,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,1,0
6982,Bachelor's Degree,Married,48,0,74068.0,1581,India,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0
7042,Bachelor's Degree,Married,41,0,36790.0,66,Spain,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,1,0
9668,Bachelor's Degree,Married,53,1,18793.0,77,South Africa,2013-01-12,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0
6878,Bachelor's Degree,Widowed,70,0,27421.0,324,Spain,2012-12-12,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0
4099,Bachelor's Degree,Married,52,1,30675.0,62,Spain,2012-11-12,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0
5031,Bachelor's Degree,Together,50,0,83145.0,1833,Spain,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,0,0,1,1,0
1970,Master's Degree,Together,56,1,34053.0,103,Spain,2012-09-10,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0
5726,Master's Degree,Single,41,1,31788.0,60,South Africa,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,0,1
5231,Master's Degree,Married,50,2,45894.0,51,Spain,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0
1307,Bachelor's Degree,Divorced,46,1,41986.0,63,Spain,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0
10609,Doctorate Degree,Married,62,1,42769.0,88,Canada,2013-10-12,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0
5782,Master's Degree,Together,42,1,58582.0,763,Spain,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,0,0,1,0,0,0
7533,Bachelor's Degree,Married,60,2,49096.0,187,Canada,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0
9493,Doctorate Degree,Single,44,0,76412.0,1808,Canada,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,1,0,0,0,1,1,0
2253,Bachelor's Degree,Married,34,0,18929.0,85,Spain,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0
